ID,Handle,Title,Body HTML,Vendor,Type,Tags,Created At,Updated At,Status,Image Src,Image Position,Variant ID,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant SKU,Variant Barcode,Variant Image,Variant Price,Variant Compare At Price,Variant Inventory Qty,Metafield: title_tag [string],Metafield: description_tag [string],Metafield: product.Geschlecht [single_line_text_field],Metafield: product.Marke [single_line_text_field],Metafield: product.Altersgruppe [single_line_text_field],Metafield: product.Modell [single_line_text_field],Metafield: product.IntroDE [multi_line_text_field],Metafield: product.DescriptionDE [multi_line_text_field],Metafield: product.FeaturesDE [multi_line_text_field],Metafield: product.Material [multi_line_text_field],Metafield: product.Innenmaterial [multi_line_text_field],Metafield: product.Sohle [multi_line_text_field],Metafield: product.Innensohle [multi_line_text_field],Metafield: product.1Kategorie [single_line_text_field],Metafield: product.2Erlebnisbereich [single_line_text_field],Metafield: product.3Hauptgruppe [single_line_text_field],Metafield: product.4Untergruppe [single_line_text_field],Metafield: product.Produktbereich [single_line_text_field],Metafield: product.Produktgruppe [single_line_text_field],Metafield: product.Produktart [single_line_text_field]
7959395664088,boltze-dekorationsartikel-windlicht-trax-1,Boltze Dekorationsartikel Windlicht Trax,,Boltze,,"4S, 4Season, BOLTZE10032023, Everyday, Marke_Boltze, Produkteart_Dekorationsartikel",2023-03-10 13:26:49 +0100,2024-08-10 15:18:31 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/products/2034539-Freisteller-divers-3.jpg?v=1685202356,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7959395664088,boltze-dekorationsartikel-windlicht-trax-1,Boltze Dekorationsartikel Windlicht Trax,,Boltze,,"4S, 4Season, BOLTZE10032023, Everyday, Marke_Boltze, Produkteart_Dekorationsartikel",2023-03-10 13:26:49 +0100,2024-08-10 15:18:31 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/products/2034539-Freisteller-divers-4.jpg?v=1685202356,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7959395664088,boltze-dekorationsartikel-windlicht-trax-1,Boltze Dekorationsartikel Windlicht Trax,,Boltze,,"4S, 4Season, BOLTZE10032023, Everyday, Marke_Boltze, Produkteart_Dekorationsartikel",2023-03-10 13:26:49 +0100,2024-08-10 15:18:31 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/products/2034539-Einzelbild.jpg?v=1685202358,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7959395664088,boltze-dekorationsartikel-windlicht-trax-1,Boltze Dekorationsartikel Windlicht Trax,,Boltze,,"4S, 4Season, BOLTZE10032023, Everyday, Marke_Boltze, Produkteart_Dekorationsartikel",2023-03-10 13:26:49 +0100,2024-08-10 15:18:31 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/products/2034539-Einzelbild-2.jpg?v=1685202360,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7959395664088,boltze-dekorationsartikel-windlicht-trax-1,Boltze Dekorationsartikel Windlicht Trax,,Boltze,,"4S, 4Season, BOLTZE10032023, Everyday, Marke_Boltze, Produkteart_Dekorationsartikel",2023-03-10 13:26:49 +0100,2024-08-10 15:18:31 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/products/2034539-Einzelbild-3.jpg?v=1685202358,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7959395664088,boltze-dekorationsartikel-windlicht-trax-1,Boltze Dekorationsartikel Windlicht Trax,,Boltze,,"4S, 4Season, BOLTZE10032023, Everyday, Marke_Boltze, Produkteart_Dekorationsartikel",2023-03-10 13:26:49 +0100,2024-08-10 15:18:31 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/products/2034539-Einzelbild-4.jpg?v=1685202357,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7959395664088,boltze-dekorationsartikel-windlicht-trax-1,Boltze Dekorationsartikel Windlicht Trax,,Boltze,,"4S, 4Season, BOLTZE10032023, Everyday, Marke_Boltze, Produkteart_Dekorationsartikel",2023-03-10 13:26:49 +0100,2024-08-10 15:18:31 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/products/2034539-Detailbild.jpg?v=1685202359,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7959395664088,boltze-dekorationsartikel-windlicht-trax-1,Boltze Dekorationsartikel Windlicht Trax,,Boltze,,"4S, 4Season, BOLTZE10032023, Everyday, Marke_Boltze, Produkteart_Dekorationsartikel",2023-03-10 13:26:49 +0100,2024-08-10 15:18:31 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/products/2034539-Hauptbild.jpg?v=1685202359,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7959395664088,boltze-dekorationsartikel-windlicht-trax-1,Boltze Dekorationsartikel Windlicht Trax,,Boltze,,"4S, 4Season, BOLTZE10032023, Everyday, Marke_Boltze, Produkteart_Dekorationsartikel",2023-03-10 13:26:49 +0100,2024-08-10 15:18:31 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/products/2034539-Ambientebild.jpg?v=1685202358,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7965957980376,denterest-aktivkohle-zahnaufhellungspuder,Denterest Aktivkohle Zahnaufhellungspuder,"<p>Holzkohle Bleaching Zahnweißpulver. Geschmack: Minze, 30g/Stk. 100% Kokosnussschalenpulver<br>Verpackung: PP-Dose + 2 selbstklebende Aufkleber, 1 rund um die Flasche, 1 oben, Vollfarbe + 2 Pantone-Farben<br>Macht die Zähne weiß. Verwenden Sie ein wenig Pulver auf Ihre Zahnbürste nach dem normalen Zähneputzen.<br>DE/DK/NO/SE/NL/FR<br></p>",Denterest,,"Bereich_Schönheit / Körperpflege / Hygieneartikel, Produkteart_Kosmetik, Produkteart_Körper- & Zahnpflege",2023-03-23 16:06:18 +0100,2024-08-10 17:45:06 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/products/212768_large_jpg.webp?v=1685201202,1,43744322388184,Title,Default Title,,,199,8711568021032,,3.99,6,43,,,Unisex,,Erwachsen,,,,,,,,,,,,,,,
7965957980376,denterest-aktivkohle-zahnaufhellungspuder,Denterest Aktivkohle Zahnaufhellungspuder,,Denterest,,"Bereich_Schönheit / Körperpflege / Hygieneartikel, Produkteart_Kosmetik, Produkteart_Körper- & Zahnpflege",2023-03-23 16:06:18 +0100,2024-08-10 17:45:06 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/products/212769_large_jpg.webp?v=1685201201,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7965957980376,denterest-aktivkohle-zahnaufhellungspuder,Denterest Aktivkohle Zahnaufhellungspuder,,Denterest,,"Bereich_Schönheit / Körperpflege / Hygieneartikel, Produkteart_Kosmetik, Produkteart_Körper- & Zahnpflege",2023-03-23 16:06:18 +0100,2024-08-10 17:45:06 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/products/212770_large_jpg.webp?v=1685201201,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7945928376536,zovoz-sonnenbrille-hermes,ZOVOZ Sonnenbrille Hermes,"<h2>ZOVOZ Sonnenbrille Hermes - im Outlet Sale</h2>
<p>Der Name Hermes stammt aus dem Griechischen und ist der Name des Gottes des Handels, der Reisenden und der Diebe in der griechischen Mythologie. Diese Sonnenbrille ist der perfekte Begleiter für alle, die Schutz und einen modischen Look suchen, besonders für diejenigen, die viel unterwegs sind.<br><br>Diese Sonnenbrille verfügt über einen Federscharnier-Mechanismus, der eine individuelle Anpassung an die Gesichtsform ermöglicht und eine bequeme Passform gewährleistet. Die Bügel bestehen aus edlem Ebenholz und verleihen der Sonnenbrille eine edle und zeitlose Optik. Die polarisierten Linsen reduzieren Blendungen und erhöhen die Farbschärfe, und die UV400 Linsen bieten 100% Schutz vor schädlichen UV-Strahlen.<br><br>Insgesamt ist die Hermes Sonnenbrille eine perfekte Wahl für jeden, der Wert auf Schutz, modischen Look und Langlebigkeit legt, besonders für diejenigen, die viel unterwegs sind. Mit ihrem modernen Design, ihren hochwertigen Materialien und ihrer polarisierten Linsen, wird die Hermes Sonnenbrille Ihnen helfen, sich wohlzufühlen und geschützt zu sein, und gleichzeitig Ihren Look zu vervollständigen und Ihnen ein Gefühl von Eleganz und Stil zu verleihen.</p>",ZOVOZ,Brillen,"Bereich_Freizeit / Mode Sommer GJ, highmargin, imagesdone, Marke_ZOVOZ, Produkteart_Brillen, Produkteart_Sonnenbrille, Produkteart_Sonnenbrillen, Typ_Damen, Typ_Herren",2023-02-17 15:29:33 +0100,2024-08-10 04:16:15 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/products/1504-1-side-left.jpg?v=1697144568,1,43686297305304,Farbe,black-1,Grösse,Adult,1504-1-Adult,7612136100481,https://cdn.shopify.com/s/files/1/0492/6930/9589/products/1504-1-side-left.jpg?v=1697144568,69.99,129,10,,,Unisex,ZOVOZ,Erwachsen,Hermes,,"Der Name Hermes stammt aus dem Griechischen und ist der Name des Gottes des Handels, der Reisenden und der Diebe in der griechischen Mythologie. Diese Sonnenbrille ist der perfekte Begleiter für alle, die Schutz und einen modischen Look suchen, besonders für diejenigen, die viel unterwegs sind.
 
 Diese Sonnenbrille verfügt über einen Federscharnier-Mechanismus, der eine individuelle Anpassung an die Gesichtsform ermöglicht und eine bequeme Passform gewährleistet. Die Bügel bestehen aus edlem Ebenholz und verleihen der Sonnenbrille eine edle und zeitlose Optik. Die polarisierten Linsen reduzieren Blendungen und erhöhen die Farbschärfe, und die UV400 Linsen bieten 100% Schutz vor schädlichen UV-Strahlen.
 
 Insgesamt ist die Hermes Sonnenbrille eine perfekte Wahl für jeden, der Wert auf Schutz, modischen Look und Langlebigkeit legt, besonders für diejenigen, die viel unterwegs sind. Mit ihrem modernen Design, ihren hochwertigen Materialien und ihrer polarisierten Linsen, wird die Hermes Sonnenbrille Ihnen helfen, sich wohlzufühlen und geschützt zu sein, und gleichzeitig Ihren Look zu vervollständigen und Ihnen ein Gefühl von Eleganz und Stil zu verleihen.","1.spring hinge 
 2.ebony wood temple
 3.UV400 POLARIZED lens",,,,,Hartware,Freizeit / Mode,Brillen,Sonnenbrillen He/Uni,Freizeit & Mode,Brillen,Sonnenbrillen
7945928376536,zovoz-sonnenbrille-hermes,ZOVOZ Sonnenbrille Hermes,,ZOVOZ,Brillen,"Bereich_Freizeit / Mode Sommer GJ, highmargin, imagesdone, Marke_ZOVOZ, Produkteart_Brillen, Produkteart_Sonnenbrille, Produkteart_Sonnenbrillen, Typ_Damen, Typ_Herren",2023-02-17 15:29:33 +0100,2024-08-10 04:16:15 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/products/1504-1-front.jpg?v=1697144571,2,43686297370840,Farbe,tortoise-7,Grösse,Adult,1504-7-Adult,7612136100498,https://cdn.shopify.com/s/files/1/0492/6930/9589/products/1504-7-side-left.jpg?v=1697144598,69.99,129,25,,,,,,,,,,,,,,,,,,,,
7945928376536,zovoz-sonnenbrille-hermes,ZOVOZ Sonnenbrille Hermes,,ZOVOZ,Brillen,"Bereich_Freizeit / Mode Sommer GJ, highmargin, imagesdone, Marke_ZOVOZ, Produkteart_Brillen, Produkteart_Sonnenbrille, Produkteart_Sonnenbrillen, Typ_Damen, Typ_Herren",2023-02-17 15:29:33 +0100,2024-08-10 04:16:15 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/products/1504-1-side.jpg?v=1697144574,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7945928376536,zovoz-sonnenbrille-hermes,ZOVOZ Sonnenbrille Hermes,,ZOVOZ,Brillen,"Bereich_Freizeit / Mode Sommer GJ, highmargin, imagesdone, Marke_ZOVOZ, Produkteart_Brillen, Produkteart_Sonnenbrille, Produkteart_Sonnenbrillen, Typ_Damen, Typ_Herren",2023-02-17 15:29:33 +0100,2024-08-10 04:16:15 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/products/1504-1-side2.jpg?v=1697144578,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7945928376536,zovoz-sonnenbrille-hermes,ZOVOZ Sonnenbrille Hermes,,ZOVOZ,Brillen,"Bereich_Freizeit / Mode Sommer GJ, highmargin, imagesdone, Marke_ZOVOZ, Produkteart_Brillen, Produkteart_Sonnenbrille, Produkteart_Sonnenbrillen, Typ_Damen, Typ_Herren",2023-02-17 15:29:33 +0100,2024-08-10 04:16:15 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/products/1504-1-side-right-box.jpg?v=1685203490,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7945928376536,zovoz-sonnenbrille-hermes,ZOVOZ Sonnenbrille Hermes,,ZOVOZ,Brillen,"Bereich_Freizeit / Mode Sommer GJ, highmargin, imagesdone, Marke_ZOVOZ, Produkteart_Brillen, Produkteart_Sonnenbrille, Produkteart_Sonnenbrillen, Typ_Damen, Typ_Herren",2023-02-17 15:29:33 +0100,2024-08-10 04:16:15 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/products/1504-1a.jpg?v=1697144584,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7945928376536,zovoz-sonnenbrille-hermes,ZOVOZ Sonnenbrille Hermes,,ZOVOZ,Brillen,"Bereich_Freizeit / Mode Sommer GJ, highmargin, imagesdone, Marke_ZOVOZ, Produkteart_Brillen, Produkteart_Sonnenbrille, Produkteart_Sonnenbrillen, Typ_Damen, Typ_Herren",2023-02-17 15:29:33 +0100,2024-08-10 04:16:15 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/products/1504-1b.jpg?v=1697144587,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7945928376536,zovoz-sonnenbrille-hermes,ZOVOZ Sonnenbrille Hermes,,ZOVOZ,Brillen,"Bereich_Freizeit / Mode Sommer GJ, highmargin, imagesdone, Marke_ZOVOZ, Produkteart_Brillen, Produkteart_Sonnenbrille, Produkteart_Sonnenbrillen, Typ_Damen, Typ_Herren",2023-02-17 15:29:33 +0100,2024-08-10 04:16:15 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/products/1504-1e.jpg?v=1685203491,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7945928376536,zovoz-sonnenbrille-hermes,ZOVOZ Sonnenbrille Hermes,,ZOVOZ,Brillen,"Bereich_Freizeit / Mode Sommer GJ, highmargin, imagesdone, Marke_ZOVOZ, Produkteart_Brillen, Produkteart_Sonnenbrille, Produkteart_Sonnenbrillen, Typ_Damen, Typ_Herren",2023-02-17 15:29:33 +0100,2024-08-10 04:16:15 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/products/1504-1c.jpg?v=1697144592,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7945928376536,zovoz-sonnenbrille-hermes,ZOVOZ Sonnenbrille Hermes,,ZOVOZ,Brillen,"Bereich_Freizeit / Mode Sommer GJ, highmargin, imagesdone, Marke_ZOVOZ, Produkteart_Brillen, Produkteart_Sonnenbrille, Produkteart_Sonnenbrillen, Typ_Damen, Typ_Herren",2023-02-17 15:29:33 +0100,2024-08-10 04:16:15 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/products/1504-1d.jpg?v=1697144596,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7945928376536,zovoz-sonnenbrille-hermes,ZOVOZ Sonnenbrille Hermes,,ZOVOZ,Brillen,"Bereich_Freizeit / Mode Sommer GJ, highmargin, imagesdone, Marke_ZOVOZ, Produkteart_Brillen, Produkteart_Sonnenbrille, Produkteart_Sonnenbrillen, Typ_Damen, Typ_Herren",2023-02-17 15:29:33 +0100,2024-08-10 04:16:15 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/products/1504-7-side-left.jpg?v=1697144598,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7945928376536,zovoz-sonnenbrille-hermes,ZOVOZ Sonnenbrille Hermes,,ZOVOZ,Brillen,"Bereich_Freizeit / Mode Sommer GJ, highmargin, imagesdone, Marke_ZOVOZ, Produkteart_Brillen, Produkteart_Sonnenbrille, Produkteart_Sonnenbrillen, Typ_Damen, Typ_Herren",2023-02-17 15:29:33 +0100,2024-08-10 04:16:15 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/products/1504-7-front.jpg?v=1697144601,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7945928376536,zovoz-sonnenbrille-hermes,ZOVOZ Sonnenbrille Hermes,,ZOVOZ,Brillen,"Bereich_Freizeit / Mode Sommer GJ, highmargin, imagesdone, Marke_ZOVOZ, Produkteart_Brillen, Produkteart_Sonnenbrille, Produkteart_Sonnenbrillen, Typ_Damen, Typ_Herren",2023-02-17 15:29:33 +0100,2024-08-10 04:16:15 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/products/1504-7-side.jpg?v=1685203495,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7945928376536,zovoz-sonnenbrille-hermes,ZOVOZ Sonnenbrille Hermes,,ZOVOZ,Brillen,"Bereich_Freizeit / Mode Sommer GJ, highmargin, imagesdone, Marke_ZOVOZ, Produkteart_Brillen, Produkteart_Sonnenbrille, Produkteart_Sonnenbrillen, Typ_Damen, Typ_Herren",2023-02-17 15:29:33 +0100,2024-08-10 04:16:15 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/products/1504-7-side2.jpg?v=1685203498,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7945928376536,zovoz-sonnenbrille-hermes,ZOVOZ Sonnenbrille Hermes,,ZOVOZ,Brillen,"Bereich_Freizeit / Mode Sommer GJ, highmargin, imagesdone, Marke_ZOVOZ, Produkteart_Brillen, Produkteart_Sonnenbrille, Produkteart_Sonnenbrillen, Typ_Damen, Typ_Herren",2023-02-17 15:29:33 +0100,2024-08-10 04:16:15 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/products/1504-7-side-right-box.jpg?v=1697144610,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7945928376536,zovoz-sonnenbrille-hermes,ZOVOZ Sonnenbrille Hermes,,ZOVOZ,Brillen,"Bereich_Freizeit / Mode Sommer GJ, highmargin, imagesdone, Marke_ZOVOZ, Produkteart_Brillen, Produkteart_Sonnenbrille, Produkteart_Sonnenbrillen, Typ_Damen, Typ_Herren",2023-02-17 15:29:33 +0100,2024-08-10 04:16:15 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/products/1504-7a.jpg?v=1697144613,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7945928376536,zovoz-sonnenbrille-hermes,ZOVOZ Sonnenbrille Hermes,,ZOVOZ,Brillen,"Bereich_Freizeit / Mode Sommer GJ, highmargin, imagesdone, Marke_ZOVOZ, Produkteart_Brillen, Produkteart_Sonnenbrille, Produkteart_Sonnenbrillen, Typ_Damen, Typ_Herren",2023-02-17 15:29:33 +0100,2024-08-10 04:16:15 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/products/1504-7b.jpg?v=1697144616,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7945928376536,zovoz-sonnenbrille-hermes,ZOVOZ Sonnenbrille Hermes,,ZOVOZ,Brillen,"Bereich_Freizeit / Mode Sommer GJ, highmargin, imagesdone, Marke_ZOVOZ, Produkteart_Brillen, Produkteart_Sonnenbrille, Produkteart_Sonnenbrillen, Typ_Damen, Typ_Herren",2023-02-17 15:29:33 +0100,2024-08-10 04:16:15 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/products/1504-7e.jpg?v=1697144620,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7945928376536,zovoz-sonnenbrille-hermes,ZOVOZ Sonnenbrille Hermes,,ZOVOZ,Brillen,"Bereich_Freizeit / Mode Sommer GJ, highmargin, imagesdone, Marke_ZOVOZ, Produkteart_Brillen, Produkteart_Sonnenbrille, Produkteart_Sonnenbrillen, Typ_Damen, Typ_Herren",2023-02-17 15:29:33 +0100,2024-08-10 04:16:15 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/products/1504-7c.jpg?v=1697144623,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7945928376536,zovoz-sonnenbrille-hermes,ZOVOZ Sonnenbrille Hermes,,ZOVOZ,Brillen,"Bereich_Freizeit / Mode Sommer GJ, highmargin, imagesdone, Marke_ZOVOZ, Produkteart_Brillen, Produkteart_Sonnenbrille, Produkteart_Sonnenbrillen, Typ_Damen, Typ_Herren",2023-02-17 15:29:33 +0100,2024-08-10 04:16:15 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/products/1504-7d.jpg?v=1697144626,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7955652575448,gewurz-multistreuer-95-ml-in-6-farben-6,Gewürz-Multistreuer 95 ml in 6 Farben,"<p><span>Der universelle Küchenhelfer verbindet die Vorteile von einem Vorratsglas und einer Gewürzdose. Moderne Edelstahloptik vom Streuverschluss mit Kunststoffgewinde sowie den in sechs Farbvarianten fein emaillierten Edelstahl-Mantel mit Füllstandfenster, machen den Gewürz-Multistreuer zu einem Schmuckstück für Küche oder Restaurant. Aufgrund der drehbaren Abdeckung und drei unterschiedlicher Lochungsgrößen lässt sich das Würzen genau dosieren. Dieses 6er Set ist perfekt für alle Trockenkräuter und Gewürzmischungen geeignet. Pro Einheit wird ein Artikel verschickt.</span></p>
<hr><hr>
<p><span>Die Streuer sollten nicht in den Geschirrspüler getan werden, wir empfehlen die Reinigung von Hand.</span></p>
<hr><hr>
<p><span>Hergestellt in China.</span><br></p>",Weck,Aufbewahrung,"<10Fr., Haushalt",2023-03-04 10:05:49 +0100,2024-08-15 15:07:53 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/products/19265_0__21817.jpg?v=1697146224,1,43714632581336,Title,Default Title,,,21817,2000004510886,,3.19,,395,,,Unisex,Weck,Erwachsen,,,,,,,,,Nonfood,Küche & Bar,Aufbewahrung,Kordeln / Bänder / Klammern,Küche & Bar,Aufbewahrung,Kordeln & Klammern
7955094143192,kopie-von-holzmorser-mit-stossel-o-8-cm,"Testspieß 15,5 cm, Edelstahl","<p>Dieser praktische Metallspieß hilft dabei, den perfekten Garpunkt von Kartoffeln, Fleisch, Gebäck und Gemüse zu treffen. Dabei reicht ein kleiner Piekser aus, um den Gargrad zu überprüfen – Spuren von Gabeln und Messern im Brokkoli gehören also der Vergangenheit an. Die schmale Spitze des Testers kommt sogar mühelos durch harte Brotkrusten und die Schale von grünen Walnüssen.</p>
<p>Der Testspieß besteht aus rostfreiem Edelstahl, der praktische Griff aus hochwertigem Kunststoff.</p>",Weck,Aufbewahrung,"<10Fr., Haushalt, s6",2023-03-03 13:40:11 +0100,2024-08-12 13:37:25 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/products/18221_0__21230.jpg?v=1697146200,1,43713157824728,Title,Default Title,,,21230,2000004321475,,5.99,0,26,,,Unisex,Weck,Erwachsen,,,,,,,,,Nonfood,Küche & Bar,Aufbewahrung,Kordeln / Bänder / Klammern,Küche & Bar,Aufbewahrung,Kordeln & Klammern
7955667484888,lackmalstift,Lackmalstift,"<p>Zum Beschriften, Verzieren und Gestalten von Gläsern und originellen Geschenken</p>
<p>Für fast alle Oberflächen innen und außen geeignet wie z. B. Glas, Acryl, Fliesen, Folie, Gummi, Holz, dunkler und heller Karton, Keilrahmen, Keramik, Kunststoff, Leder, Metall, Papier, Spiegel, Styropor, Terracotta</p>
<p>Die Farbe trocknet sehr schnell und lackartig auf, danach ist sie wasser-, wisch- und wetterfest.</p>
<p>Strichstärke: 1-2 mm und 2-4 mm</p>",Weck,Aufbewahrung,"<10Fr., Haushalt, s6",2023-03-04 10:20:19 +0100,2024-08-10 14:10:55 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/products/4562_0__P7067020.jpg?v=1697146226,1,43714656075992,Grösse,Medium,Farbe,Gold,15084,4000798470210,https://cdn.shopify.com/s/files/1/0492/6930/9589/products/4562_0__P7067020.jpg?v=1697146226,9.99,0,0,,,Unisex,Weck,Erwachsen,,,,,,,,,Nonfood,Küche & Bar,Aufbewahrung,Kordeln / Bänder / Klammern,Küche & Bar,Aufbewahrung,Kordeln & Klammern
7955667484888,lackmalstift,Lackmalstift,,Weck,Aufbewahrung,"<10Fr., Haushalt, s6",2023-03-04 10:20:19 +0100,2024-08-10 14:10:55 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/products/4570_0__P7067021.jpg?v=1697146228,2,43714656108760,Grösse,silber,Farbe,medium,15085,4000798470210,https://cdn.shopify.com/s/files/1/0492/6930/9589/products/4570_0__P7067021.jpg?v=1697146228,9.99,,0,,,,,,,,,,,,,,,,,,,,
7955667484888,lackmalstift,Lackmalstift,,Weck,Aufbewahrung,"<10Fr., Haushalt, s6",2023-03-04 10:20:19 +0100,2024-08-10 14:10:55 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/products/4578_0__P7067220.jpg?v=1697146230,3,43714656141528,Grösse,Fine,Farbe,Gold,15098,4000798472214,https://cdn.shopify.com/s/files/1/0492/6930/9589/products/4578_0__P7067220.jpg?v=1697146230,9.99,0,39,,,,,,,,,,,,,,,,,,,,
7955667484888,lackmalstift,Lackmalstift,,Weck,Aufbewahrung,"<10Fr., Haushalt, s6",2023-03-04 10:20:19 +0100,2024-08-10 14:10:55 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/products/4584_0__P7067221.jpg?v=1697146232,4,43714656174296,Grösse,silber,Farbe,Fine,15099,4000798472214,https://cdn.shopify.com/s/files/1/0492/6930/9589/products/4584_0__P7067221.jpg?v=1697146232,9.99,,39,,,,,,,,,,,,,,,,,,,,
7958929146072,kopie-von-geschenktute-happy-birthday-blau-gross,Nocciola 420 ml,"<p><span>Dieses schöne Einmachglas hat einen kleinen Standfuß, der jeden Inhalt perfekt in Szene setzt. Die große Öffnung ist ideal für Aufstriche wie Senf, Nussnougatcreme oder Fruchtgelee, Schichtdessert und leckere Drinks. Das Glas kann auch hervorragend als kleine Vase oder Teelichthalter genutzt werden und lässt sich leicht etikettieren.</span></p>",Weck,Aufbewahrung,"<10Fr., Haushalt, s6",2023-03-09 12:20:07 +0100,2024-08-10 14:37:17 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/products/16007_1__20359.jpg?v=1697146399,1,43723161469144,Title,Default Title,,,20359,2000004501754,,7.49,,41,,,Unisex,Weck,Erwachsen,,,,,,,,,Nonfood,Küche & Bar,Aufbewahrung,Kordeln / Bänder / Klammern,Küche & Bar,Aufbewahrung,Kordeln & Klammern
